target,length_text,length_title,text_title_length_relation,num_unique_words,avg_word_length,punctuation_count,exclamation_count,question_count,num_uppercase_words,title_word_overlap_ratio,contains_hyperlink,avg_len_4plus,avg_len_sentences,number_word,num_sentences,vocabulary_richness,most_used_word,readablility_text,smog,difficalt_word
1,4392,56,78.42857142857143,401.0,5.023448275862069,89.0,0.0,0.0,5.0,0.375,0.0,6.620087336244541,20.771428571428572,725.0,33.0,0.5531034482758621,29.0,44.57922233383559,13.977394000776009,176.0
1,5301,77,68.84415584415585,484.0,5.0353075170842825,154.0,0.0,1.0,23.0,0.9230769230769231,0.0,6.516814159292036,17.54901960784314,878.0,34.0,0.55125284738041,44.0,51.1355479452055,13.218281582269196,202.0
1,2416,84,28.761904761904763,251.0,5.035443037974684,58.0,0.0,0.0,3.0,0.6363636363636364,0.0,6.6571428571428575,26.466666666666665,395.0,13.0,0.6354430379746835,33.0,42.18721768707485,14.458980052321824,86.0
1,1711,64,26.734375,167.0,5.565384615384615,33.0,0.0,0.0,3.0,0.4444444444444444,0.0,7.067415730337078,20.153846153846153,260.0,11.0,0.6423076923076924,16.0,28.005187258687272,16.404322709996244,77.0
1,2592,44,58.90909090909091,250.0,5.384615384615385,74.0,0.0,0.0,7.0,0.4,0.0,7.034220532319392,20.15,403.0,18.0,0.6203473945409429,16.0,35.078948690822585,14.85140801775648,108.0
1,524,67,7.82089552238806,69.0,5.1647058823529415,18.0,0.0,0.0,2.0,0.6,0.0,6.19672131147541,17.2,85.0,4.0,0.8117647058823529,7.0,46.534285714285744,13.023866798666859,25.0
1,2356,66,35.696969696969695,237.0,5.26595744680851,62.0,0.0,0.0,8.0,0.7,0.0,6.957081545064377,15.833333333333334,376.0,20.0,0.6303191489361702,27.0,45.12530526315791,13.776415006240082,111.0
1,4233,59,71.7457627118644,392.0,5.305514157973175,116.0,0.0,0.0,10.0,0.8888888888888888,0.0,7.043269230769231,17.94736842105263,671.0,27.0,0.5842026825633383,42.0,38.98552705223881,15.078166124597352,174.0
1,2261,56,40.375,223.0,5.111111111111111,50.0,0.0,0.0,4.0,0.4444444444444444,0.0,6.770562770562771,28.307692307692307,369.0,13.0,0.6043360433604336,19.0,36.640274725274764,16.573440645216312,85.0
1,2116,62,34.12903225806452,197.0,5.373493975903615,46.0,0.0,0.0,9.0,0.5555555555555556,0.0,6.909502262443439,16.85,332.0,15.0,0.5933734939759037,20.0,38.873441276435045,15.078166124597352,84.0
1,2083,63,33.06349206349206,219.0,5.1386430678466075,45.0,0.0,0.0,5.0,0.7777777777777778,0.0,6.451754385964913,15.590909090909092,339.0,18.0,0.6460176991150443,15.0,52.11520052596978,13.295006501635747,88.0
1,872,57,15.298245614035087,103.0,5.0,25.0,0.0,0.0,3.0,0.5555555555555556,0.0,6.275510204081633,16.22222222222222,145.0,8.0,0.7103448275862069,6.0,50.24250000000001,13.925175675911131,29.0
1,2107,61,34.540983606557376,216.0,5.275449101796407,40.0,0.0,0.0,6.0,0.625,0.0,6.800904977375565,25.692307692307693,334.0,13.0,0.6467065868263473,22.0,39.83538461538461,15.804545918419173,93.0
1,1620,72,22.5,178.0,4.940959409594096,46.0,0.0,0.0,3.0,0.45454545454545453,0.0,6.551515151515152,27.2,271.0,9.0,0.6568265682656826,21.0,45.95000000000002,14.265292616868656,65.0
1,465,76,6.118421052631579,60.0,5.794117647058823,10.0,0.0,0.0,1.0,0.45454545454545453,0.0,6.846153846153846,34.0,68.0,2.0,0.8823529411764706,3.0,9.945932835820912,20.736966565827903,25.0
1,3195,63,50.714285714285715,312.0,4.85239852398524,62.0,0.0,0.0,10.0,0.7,0.0,6.441441441441442,24.545454545454547,542.0,22.0,0.5756457564575646,36.0,45.313404012188926,14.424011203321125,124.0
1,495,60,8.25,65.0,5.2025316455696204,13.0,0.0,0.0,2.0,0.7,0.0,6.333333333333333,20.0,79.0,3.0,0.8227848101265823,5.0,37.27576923076927,17.122413403193683,25.0
1,2725,67,40.67164179104478,254.0,5.53125,66.0,0.0,0.0,4.0,1.0,0.0,6.860068259385666,17.458333333333332,416.0,21.0,0.6105769230769231,23.0,39.59305220883536,14.20933149577661,112.0
1,2487,65,38.261538461538464,238.0,5.258227848101265,55.0,0.0,0.0,1.0,0.7,0.0,6.822834645669292,21.88888888888889,395.0,18.0,0.6025316455696202,31.0,39.701984126984144,15.097117867076683,99.0
1,2758,69,39.971014492753625,256.0,5.793103448275862,69.0,0.0,0.0,3.0,0.7777777777777778,0.0,7.116438356164384,21.526315789473685,406.0,16.0,0.6305418719211823,23.0,21.9694791666667,17.410965686947208,122.0
1,381,68,5.602941176470588,45.0,5.35,13.0,0.0,0.0,4.0,0.8181818181818182,0.0,6.326086956521739,7.875,60.0,5.0,0.75,4.0,47.0400211864407,13.023866798666859,22.0
1,3819,72,53.041666666666664,343.0,4.854714064914992,68.0,0.0,1.0,19.0,0.8461538461538461,0.0,6.376847290640394,24.807692307692307,647.0,27.0,0.5301391035548686,24.0,45.47761772693133,13.08475824599816,136.0
0,1056,85,12.423529411764706,133.0,4.387755102040816,29.0,3.0,0.0,7.0,0.14285714285714285,0.0,6.614583333333333,15.23076923076923,196.0,14.0,0.6785714285714286,10.0,77.46314965986397,9.725611199111238,28.0
0,1889,73,25.876712328767123,213.0,4.623880597014925,33.0,0.0,1.0,4.0,0.5833333333333334,0.0,6.296875,18.944444444444443,335.0,13.0,0.6358208955223881,17.0,62.670290652003146,11.622719091009316,66.0
1,786,61,12.885245901639344,89.0,5.6440677966101696,13.0,0.0,0.0,1.0,0.7142857142857143,0.0,6.988095238095238,23.6,118.0,5.0,0.7542372881355932,9.0,21.11476923076924,18.669449996058646,37.0
1,2568,65,39.50769230769231,247.0,5.263414634146342,70.0,0.0,0.0,9.0,0.7,0.0,6.840304182509506,18.863636363636363,410.0,17.0,0.6024390243902439,31.0,41.020997297645124,14.629514614951471,109.0
0,3567,106,33.65094339622642,343.0,5.1,69.0,0.0,2.0,5.0,0.35714285714285715,0.0,6.443298969072165,22.653846153846153,580.0,19.0,0.5913793103448276,22.0,46.93648541114058,14.049035280873305,136.0
1,3282,76,43.18421052631579,327.0,5.033210332103321,89.0,0.0,0.0,18.0,0.6666666666666666,0.0,6.661721068249258,24.772727272727273,542.0,19.0,0.6033210332103321,36.0,48.48557847420602,14.090754383266322,123.0
1,2280,77,29.61038961038961,224.0,5.451704545454546,77.0,1.0,0.0,11.0,0.5833333333333334,0.0,6.58203125,10.11111111111111,352.0,24.0,0.6363636363636364,18.0,47.93496098104794,12.356017616173464,96.0
1,539,58,9.293103448275861,68.0,5.416666666666667,11.0,0.0,0.0,1.0,0.4444444444444444,0.0,6.564516129032258,28.0,84.0,3.0,0.8095238095238095,6.0,32.996706827309225,15.903189008614273,29.0
1,2419,55,43.981818181818184,226.0,4.987593052109181,29.0,0.0,0.0,1.0,0.9,0.0,6.476744186046512,25.1875,403.0,16.0,0.5607940446650124,29.0,42.016707089552256,14.283593685282177,83.0
0,2326,99,23.494949494949495,225.0,5.536723163841808,91.0,0.0,1.0,3.0,0.5882352941176471,1.0,7.181034482758621,14.038461538461538,354.0,16.0,0.635593220338983,21.0,47.27900423728815,12.530574950772351,87.0
1,5570,61,91.31147540983606,450.0,5.2202247191011235,108.0,0.0,0.0,11.0,0.7777777777777778,0.0,6.8212389380530976,16.254545454545454,890.0,47.0,0.5056179775280899,61.0,41.57970338983054,14.314028922438442,205.0
0,2095,78,26.858974358974358,227.0,4.484210526315789,50.0,1.0,6.0,8.0,0.3333333333333333,1.0,6.3431372549019605,16.73913043478261,380.0,22.0,0.5973684210526315,21.0,72.99665692007798,10.168813456921066,52.0
0,1,97,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1291,0.0
0,1,122,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1291,0.0
0,787,121,6.5041322314049586,101.0,4.4,10.0,0.0,4.0,0.0,0.5,0.0,6.173333333333333,36.5,145.0,7.0,0.696551724137931,10.0,62.11896551724139,11.765960540728905,26.0
1,1811,63,28.746031746031747,174.0,4.966887417218543,42.0,0.0,0.0,5.0,1.0,0.0,6.510526315789473,15.3,302.0,16.0,0.5761589403973509,23.0,50.10992588806545,14.220115178616776,61.0
1,2742,70,39.17142857142857,268.0,5.5285714285714285,67.0,0.0,0.0,3.0,0.7777777777777778,0.0,7.060283687943262,19.227272727272727,420.0,19.0,0.638095238095238,30.0,36.56471758154336,14.554592549557764,117.0
1,2399,56,42.839285714285715,247.0,4.967581047381546,71.0,0.0,0.0,6.0,0.7,0.0,6.314176245210728,20.25,401.0,16.0,0.6159600997506235,30.0,51.45744444444446,13.731508374201276,91.0
0,4138,80,51.725,365.0,5.248475609756097,183.0,5.0,13.0,15.0,0.75,0.0,6.9330143540669855,19.558823529411764,656.0,33.0,0.5564024390243902,37.0,49.853631498470975,13.06957035272141,116.0
0,182,69,2.63768115942029,25.0,6.16,10.0,0.0,0.0,0.0,0.36363636363636365,0.0,7.315789473684211,6.75,25.0,2.0,1.0,1.0,45.25150000000002,11.20814326018867,13.0
1,3624,51,71.05882352941177,339.0,5.390459363957597,119.0,0.0,0.0,21.0,0.75,0.0,6.92,11.018867924528301,566.0,35.0,0.598939929328622,24.0,45.87900000000002,13.707050652182112,147.0
1,2874,60,47.9,269.0,5.178879310344827,75.0,0.0,0.0,5.0,0.8,0.0,6.806779661016949,24.68421052631579,464.0,14.0,0.5797413793103449,29.0,33.47898825593953,17.04934077108582,113.0
1,6036,62,97.35483870967742,513.0,5.235780765253361,203.0,0.0,0.0,24.0,0.5714285714285714,0.0,6.58282208588957,11.488372093023257,967.0,65.0,0.5305067218200621,58.0,50.74757381682602,12.278803558989836,203.0
0,3502,60,58.36666666666667,352.0,4.954003407155025,84.0,0.0,3.0,27.0,0.5,0.0,6.69971671388102,18.029411764705884,587.0,11.0,0.5996592844974447,35.0,53.016759589076486,12.77076177679874,132.0
0,3063,162,18.90740740740741,276.0,4.79467680608365,122.0,2.0,2.0,2.0,0.6363636363636364,1.0,6.136363636363637,16.65625,526.0,27.0,0.5247148288973384,30.0,68.54107604562739,9.888512548439397,76.0
1,409,74,5.527027027027027,57.0,4.927536231884058,11.0,0.0,0.0,2.0,0.8181818181818182,0.0,6.829268292682927,17.25,69.0,4.0,0.8260869565217391,5.0,52.72705882352943,12.161744961471694,23.0
1,3783,65,58.2,346.0,5.119935170178282,113.0,0.0,0.0,17.0,0.7272727272727273,0.0,6.626262626262626,15.268292682926829,617.0,32.0,0.5607779578606159,28.0,46.78152993348118,14.291902434058311,146.0
1,1580,79,20.0,154.0,5.268,21.0,0.0,0.0,4.0,0.75,0.0,6.623529411764705,22.818181818181817,250.0,10.0,0.616,9.0,36.39429718875502,15.470042427545799,65.0
1,353,74,4.77027027027027,49.0,5.086206896551724,7.0,0.0,0.0,2.0,0.75,0.0,6.75,19.333333333333332,58.0,3.0,0.8448275862068966,3.0,49.518421052631595,11.20814326018867,16.0
0,2298,166,13.843373493975903,241.0,5.5413105413105415,67.0,0.0,0.0,8.0,0.5,0.0,6.975103734439834,20.0,351.0,9.0,0.6866096866096866,20.0,33.89669723018147,15.6451,105.0
1,766,69,11.101449275362318,101.0,5.088,22.0,0.0,0.0,4.0,0.7272727272727273,0.0,6.404761904761905,15.625,125.0,8.0,0.808,4.0,56.015403225806494,11.93303328291395,29.0
0,1535,160,9.59375,155.0,4.649446494464945,28.0,0.0,2.0,0.0,0.391304347826087,0.0,6.10625,25.0,271.0,9.0,0.5719557195571956,24.0,57.6835339199546,12.635684438814376,47.0
0,2652,86,30.837209302325583,237.0,5.004545454545455,54.0,0.0,1.0,8.0,0.6,0.0,6.551971326164875,18.666666666666668,440.0,17.0,0.5386363636363637,18.0,50.174848484848525,12.885471636013051,77.0
1,3179,58,54.810344827586206,301.0,5.165048543689321,69.0,0.0,0.0,4.0,0.6666666666666666,0.0,6.659638554216867,20.72,515.0,21.0,0.5844660194174758,34.0,43.85573607932878,14.366763438865632,112.0
1,498,59,8.440677966101696,62.0,5.467532467532467,11.0,0.0,0.0,2.0,0.7777777777777778,0.0,7.244897959183674,15.6,77.0,4.0,0.8051948051948052,5.0,40.613157894736844,14.191785591663535,26.0
0,2519,90,27.988888888888887,251.0,4.896470588235294,51.0,0.0,1.0,6.0,0.7692307692307693,1.0,6.462406015037594,18.82608695652174,425.0,16.0,0.5905882352941176,15.0,54.312035805626635,12.043149292134785,93.0
1,628,77,8.155844155844155,79.0,5.117647058823529,12.0,0.0,0.0,2.0,0.6363636363636364,0.0,6.887096774193548,25.5,102.0,4.0,0.7745098039215687,5.0,41.32308168316834,15.247664890283005,33.0
0,1151,94,12.24468085106383,121.0,6.124223602484472,53.0,1.0,5.0,12.0,0.5833333333333334,0.0,7.925925925925926,10.176470588235293,161.0,7.0,0.7515527950310559,11.0,44.08103933747415,11.979248473330827,50.0
0,3916,94,41.659574468085104,331.0,4.925757575757576,69.0,0.0,0.0,3.0,0.7142857142857143,0.0,6.598014888337469,18.054054054054053,660.0,29.0,0.5015151515151515,36.0,49.2232981369078,14.191785591663535,115.0
0,907,134,6.768656716417911,108.0,4.9801324503311255,17.0,0.0,3.0,1.0,0.5238095238095238,0.0,6.505263157894737,25.666666666666668,151.0,6.0,0.7152317880794702,8.0,57.13515314569537,12.38480682065935,31.0
1,3311,60,55.18333333333333,294.0,5.375722543352601,80.0,1.0,0.0,5.0,0.7777777777777778,0.0,7.109756097560975,20.192307692307693,519.0,20.0,0.5664739884393064,36.0,37.57734065006332,15.335164690037953,131.0
0,5788,139,41.64028776978417,521.0,4.754,126.0,0.0,3.0,15.0,0.23529411764705882,0.0,6.338283828382838,20.38,1000.0,32.0,0.521,44.0,55.79248304300913,12.367839424501923,190.0
0,3164,104,30.423076923076923,292.0,4.760948905109489,60.0,0.0,2.0,5.0,0.625,0.0,6.258928571428571,19.75,548.0,25.0,0.5328467153284672,28.0,56.57876373626377,12.226035060777338,92.0
1,2122,63,33.682539682539684,214.0,5.560371517027864,67.0,0.0,0.0,5.0,0.6666666666666666,0.0,7.069444444444445,18.22222222222222,323.0,13.0,0.6625386996904025,24.0,32.418571428571454,15.719379583869454,100.0
0,2259,80,28.2375,228.0,5.197802197802198,60.0,0.0,0.0,2.0,0.5454545454545454,0.0,6.776824034334764,24.466666666666665,364.0,12.0,0.6263736263736264,17.0,43.218619047619086,15.021129683784007,88.0
0,1526,96,15.895833333333334,177.0,4.433691756272402,47.0,1.0,7.0,18.0,0.26666666666666666,0.0,6.2105263157894735,20.071428571428573,279.0,17.0,0.6344086021505376,8.0,63.17045895281193,11.20814326018867,43.0
1,4561,59,77.30508474576271,442.0,4.934810951760104,150.0,0.0,0.0,12.0,0.8888888888888888,0.0,6.422360248447205,14.923076923076923,767.0,43.0,0.576271186440678,39.0,50.1160267624021,13.38821257127048,180.0
0,3673,80,45.9125,420.0,4.760629921259842,101.0,3.0,8.0,26.0,0.36363636363636365,0.0,6.370757180156658,22.17241379310345,635.0,29.0,0.6614173228346457,28.0,58.04168119342944,11.418023490513043,146.0
0,2020,79,25.569620253164558,205.0,5.048192771084337,35.0,1.0,0.0,1.0,0.6363636363636364,0.0,6.797029702970297,18.88888888888889,332.0,11.0,0.6174698795180723,18.0,46.69150602409641,14.656154480655498,80.0
1,5612,67,83.76119402985074,465.0,5.453394706559264,131.0,1.0,0.0,16.0,0.8888888888888888,0.0,6.840604026845638,17.62,869.0,38.0,0.5350978135788262,49.0,35.005122119815695,15.579741850924794,226.0
0,2423,76,31.88157894736842,237.0,4.770334928229665,55.0,0.0,0.0,5.0,0.5,0.0,6.537190082644628,23.444444444444443,418.0,14.0,0.5669856459330144,32.0,49.10856318603999,15.444088786983503,81.0
0,2293,79,29.025316455696203,242.0,4.794936708860759,37.0,0.0,0.0,2.0,0.5833333333333334,0.0,6.276422764227642,19.95,395.0,16.0,0.6126582278481013,23.0,50.373684210526335,13.365165419054232,83.0
1,575,63,9.126984126984127,70.0,4.693069306930693,19.0,0.0,0.0,4.0,0.9,0.0,6.174603174603175,17.0,101.0,5.0,0.693069306930693,6.0,52.86700000000002,13.662883650711645,23.0
1,6420,52,123.46153846153847,557.0,5.4396378269617705,158.0,0.0,0.0,31.0,0.7142857142857143,0.0,6.893871449925261,18.943396226415093,994.0,43.0,0.5603621730382293,61.0,36.83946847507332,14.937675812826573,275.0
1,697,57,12.228070175438596,75.0,5.6380952380952385,23.0,0.0,0.0,4.0,0.625,0.0,6.69620253164557,12.0,105.0,6.0,0.7142857142857143,8.0,28.989743589743625,15.021129683784007,38.0
0,2915,88,33.125,259.0,5.852731591448931,120.0,0.0,0.0,14.0,0.46153846153846156,1.0,7.496478873239437,16.14814814814815,421.0,12.0,0.6152019002375297,14.0,34.85142857142861,15.381575749822971,125.0
1,3860,64,60.3125,330.0,5.262987012987013,96.0,0.0,0.0,6.0,0.8571428571428571,0.0,6.74320987654321,19.40625,616.0,27.0,0.5357142857142857,40.0,39.78827299535703,16.049741669586155,134.0
0,1675,177,9.463276836158192,196.0,4.486754966887418,41.0,0.0,0.0,7.0,0.6071428571428571,1.0,5.93956043956044,21.714285714285715,302.0,12.0,0.6490066225165563,15.0,62.802251655629135,10.451354775682146,56.0
0,245,108,2.2685185185185186,32.0,6.424242424242424,14.0,2.0,0.0,1.0,0.0,0.0,7.68,7.0,33.0,4.0,0.9696969696969697,2.0,52.33397727272728,10.686352973137792,11.0
0,2224,63,35.301587301587304,240.0,5.227528089887641,45.0,0.0,0.0,6.0,0.5,0.0,6.551440329218107,17.523809523809526,356.0,9.0,0.6741573033707865,22.0,49.273056179775296,13.023866798666859,94.0
0,2211,74,29.87837837837838,221.0,4.7578125,48.0,0.0,0.0,5.0,0.25,0.0,5.996031746031746,14.444444444444445,384.0,21.0,0.5755208333333334,24.0,64.135625,10.9516,72.0
0,3680,81,45.4320987654321,325.0,4.70606531881804,66.0,0.0,0.0,5.0,0.8461538461538461,0.0,6.233160621761658,23.392857142857142,643.0,16.0,0.505443234836703,31.0,55.376327760497674,13.371156678226303,104.0
1,6019,81,74.30864197530865,536.0,5.066666666666666,200.0,0.0,0.0,14.0,0.7692307692307693,0.0,6.700162074554295,18.163636363636364,990.0,46.0,0.5414141414141415,48.0,47.49763265925179,13.600736892100489,236.0
1,4170,59,70.67796610169492,373.0,5.095447870778267,94.0,0.0,0.0,6.0,0.875,0.0,6.652873563218391,23.620689655172413,681.0,25.0,0.5477239353891337,35.0,40.28311289226241,15.75493537221018,156.0
0,3353,110,30.48181818181818,291.0,5.091074681238616,41.0,0.0,1.0,12.0,0.5625,0.0,6.614942528735632,25.5,549.0,11.0,0.5300546448087432,53.0,31.317920489296654,16.954822765917157,143.0
1,2110,59,35.76271186440678,208.0,5.410334346504559,59.0,0.0,0.0,6.0,0.7,0.0,6.86036036036036,14.041666666666666,329.0,16.0,0.6322188449848024,23.0,42.29659253945482,14.385316635316524,87.0
0,1320,92,14.347826086956522,153.0,4.510460251046025,19.0,0.0,2.0,19.0,0.6923076923076923,0.0,6.006993006993007,30.0,239.0,8.0,0.6401673640167364,9.0,47.35808995815901,14.554592549557764,41.0
0,2073,75,27.64,224.0,4.3549222797927465,45.0,0.0,1.0,7.0,0.6153846153846154,0.0,6.151219512195122,24.1875,386.0,13.0,0.5803108808290155,22.0,59.82874366456767,13.310731037718625,57.0
0,4770,90,53.0,430.0,4.835380835380835,112.0,3.0,5.0,11.0,0.2727272727272727,1.0,6.515212981744422,21.605263157894736,814.0,35.0,0.5282555282555282,42.0,53.757423290097734,13.213802875792783,161.0
1,711,58,12.258620689655173,90.0,5.405405405405405,24.0,0.0,0.0,6.0,0.6666666666666666,0.0,6.986301369863014,12.555555555555555,111.0,7.0,0.8108108108108109,6.0,36.07045454545454,15.903189008614273,34.0
0,1234,95,12.989473684210527,140.0,4.607305936073059,16.0,0.0,0.0,0.0,0.5384615384615384,0.0,6.408333333333333,24.666666666666668,219.0,6.0,0.639269406392694,13.0,51.56680365296805,14.232682905230785,57.0
1,2922,64,45.65625,271.0,5.108786610878661,89.0,0.0,0.0,7.0,0.9166666666666666,0.0,6.771331058020478,20.91304347826087,478.0,19.0,0.5669456066945606,37.0,39.959932773109244,14.975302809339372,112.0
0,4238,91,46.57142857142857,386.0,5.038793103448276,82.0,1.0,9.0,1.0,0.6428571428571429,0.0,6.764150943396227,27.23076923076923,696.0,19.0,0.5545977011494253,53.0,44.15376623376625,14.02287970970757,160.0
0,555,69,8.043478260869565,51.0,5.0989010989010985,13.0,0.0,0.0,3.0,0.2,0.0,6.771929824561403,31.0,91.0,1.0,0.5604395604395604,7.0,36.59611721611725,15.903189008614273,21.0
0,1449,109,13.293577981651376,158.0,5.238095238095238,24.0,0.0,0.0,3.0,0.4375,0.0,6.890410958904109,29.0,231.0,7.0,0.683982683982684,16.0,30.300900974026007,16.975882523387877,66.0
0,591,74,7.986486486486487,68.0,4.184210526315789,12.0,1.0,0.0,4.0,0.5,0.0,5.859375,22.8,114.0,5.0,0.5964912280701754,8.0,64.85706194690268,10.793553405168563,21.0
0,3126,83,37.66265060240964,295.0,4.777777777777778,92.0,1.0,5.0,1.0,0.7272727272727273,0.0,6.560897435897436,20.444444444444443,540.0,20.0,0.5462962962962963,22.0,62.761666666666684,11.602472056035307,87.0
0,2056,92,22.347826086956523,222.0,4.6991643454039,54.0,8.0,3.0,3.0,0.5,0.0,6.25462962962963,20.166666666666668,359.0,22.0,0.6183844011142061,13.0,64.4361951924069,10.585719281625629,62.0
1,398,68,5.852941176470588,56.0,5.03030303030303,14.0,0.0,0.0,4.0,0.5454545454545454,0.0,6.558139534883721,11.333333333333334,66.0,4.0,0.8484848484848485,4.0,50.784871794871805,13.5591,20.0
0,3043,90,33.81111111111111,288.0,5.047904191616767,72.0,0.0,2.0,3.0,0.5,0.0,6.403560830860534,19.53846153846154,501.0,21.0,0.5748502994011976,25.0,54.93763805721892,12.713608565620067,85.0
0,1166,99,11.777777777777779,146.0,5.131578947368421,32.0,1.0,0.0,10.0,0.35714285714285715,0.0,6.636363636363637,14.071428571428571,190.0,8.0,0.7684210526315789,11.0,52.18775303643727,11.661520659325951,56.0
0,968,78,12.41025641025641,122.0,4.583815028901734,25.0,0.0,0.0,4.0,0.4166666666666667,1.0,6.4526315789473685,15.818181818181818,173.0,10.0,0.7052023121387283,9.0,61.646987797045625,12.060818386365153,33.0
1,1749,75,23.32,153.0,5.277978339350181,33.0,0.0,0.0,3.0,0.8888888888888888,0.0,6.87292817679558,23.166666666666668,277.0,11.0,0.5523465703971119,11.0,31.78511857707511,17.33285097705468,52.0
0,2937,93,31.580645161290324,269.0,5.187763713080169,66.0,0.0,0.0,1.0,0.7857142857142857,0.0,6.979381443298969,20.166666666666668,474.0,14.0,0.5675105485232067,20.0,48.66527517886627,13.581749320917972,97.0
0,3895,151,25.794701986754966,353.0,5.013931888544891,75.0,0.0,0.0,10.0,0.88,0.0,6.423076923076923,23.464285714285715,646.0,17.0,0.5464396284829721,50.0,46.30263931888547,14.348710955821954,141.0
0,4749,84,56.535714285714285,406.0,5.1819371727748695,102.0,0.0,1.0,17.0,0.6428571428571429,0.0,6.582677165354331,17.130434782608695,764.0,23.0,0.5314136125654451,54.0,43.002559627690545,14.273430135394708,174.0
0,2961,73,40.56164383561644,284.0,5.047034764826176,68.0,0.0,0.0,3.0,0.7692307692307693,0.0,6.633116883116883,22.727272727272727,489.0,11.0,0.5807770961145194,26.0,51.40560652537647,14.02287970970757,103.0
1,2290,80,28.625,226.0,4.876606683804627,72.0,0.0,0.0,4.0,0.8461538461538461,0.0,6.435146443514644,14.74074074074074,389.0,18.0,0.5809768637532133,21.0,56.48919542805919,12.043149292134785,76.0
0,552,106,5.2075471698113205,62.0,7.132352941176471,84.0,1.0,0.0,2.0,0.5333333333333333,0.0,11.243243243243244,6.583333333333333,68.0,1.0,0.9117647058823529,6.0,24.045000000000016,12.68835289967788,22.0
0,2155,156,13.814102564102564,206.0,4.29064039408867,51.0,0.0,0.0,19.0,0.3181818181818182,0.0,5.759656652360515,14.678571428571429,406.0,23.0,0.5073891625615764,19.0,69.74698611733096,10.832165505486643,40.0
0,1596,116,13.758620689655173,138.0,4.881481481481481,47.0,15.0,2.0,9.0,0.5,0.0,6.365269461077844,16.058823529411764,270.0,30.0,0.5111111111111111,15.0,70.43093750000001,9.188382445141503,39.0
1,760,73,10.41095890410959,82.0,5.2809917355371905,18.0,0.0,0.0,3.0,0.8,0.0,7.026315789473684,20.333333333333332,121.0,5.0,0.6776859504132231,13.0,38.48500000000004,14.554592549557764,30.0
1,2968,77,38.54545454545455,242.0,5.055102040816327,75.0,0.0,0.0,3.0,0.75,0.0,6.346385542168675,21.434782608695652,490.0,20.0,0.49387755102040815,35.0,43.25938888888891,13.892738720246978,104.0
1,2043,52,39.28846153846154,208.0,4.764872521246459,38.0,0.0,4.0,8.0,0.8,0.0,6.2785388127853885,27.153846153846153,353.0,17.0,0.5892351274787535,20.0,52.55784090909091,13.720815070044132,67.0
0,1778,83,21.42168674698795,189.0,4.698717948717949,49.0,0.0,0.0,7.0,0.4,1.0,6.360655737704918,22.571428571428573,312.0,10.0,0.6057692307692307,19.0,55.714230769230795,12.602617957971052,50.0
1,2660,57,46.666666666666664,275.0,4.89086859688196,68.0,0.0,0.0,5.0,0.6666666666666666,0.0,6.547794117647059,21.38095238095238,449.0,20.0,0.6124721603563474,26.0,47.06892617449668,13.925175675911131,104.0
1,998,67,14.895522388059701,115.0,5.397435897435898,33.0,0.0,0.0,5.0,0.7272727272727273,0.0,6.612612612612613,14.545454545454545,156.0,7.0,0.7371794871794872,9.0,37.82837662337661,14.955608360458719,50.0
0,1496,77,19.428571428571427,161.0,5.286919831223629,40.0,0.0,0.0,2.0,0.5833333333333334,0.0,6.729559748427673,20.416666666666668,237.0,4.0,0.679324894514768,22.0,34.32838895281935,16.35954948731386,61.0
0,999,109,9.1651376146789,116.0,5.276729559748428,19.0,0.0,0.0,2.0,0.5263157894736842,0.0,6.815533980582524,27.0,159.0,3.0,0.7295597484276729,9.0,36.80919811320754,15.688483145680365,46.0
0,1962,49,40.04081632653061,205.0,5.1257861635220126,44.0,3.0,1.0,3.0,0.625,0.0,6.973544973544974,19.058823529411764,318.0,15.0,0.6446540880503144,27.0,44.71945376058443,14.249857831049198,79.0
1,1536,58,26.482758620689655,160.0,4.953307392996109,32.0,0.0,0.0,2.0,0.7777777777777778,0.0,6.628930817610063,17.133333333333333,257.0,15.0,0.622568093385214,17.0,51.37639583333336,12.10132525352546,56.0
1,2581,64,40.328125,239.0,4.88735632183908,39.0,0.0,0.0,4.0,0.6666666666666666,0.0,6.345323741007194,19.043478260869566,435.0,20.0,0.5494252873563218,26.0,45.569273125075995,14.479175932971131,97.0
0,753,52,14.48076923076923,90.0,4.507462686567164,21.0,0.0,0.0,2.0,0.625,0.0,5.841463414634147,13.5,134.0,9.0,0.6716417910447762,8.0,71.84226691729323,8.238735603445708,23.0
1,1292,79,16.354430379746834,145.0,5.218446601941747,40.0,0.0,0.0,3.0,0.7272727272727273,0.0,6.813432835820896,18.90909090909091,206.0,9.0,0.7038834951456311,8.0,30.896071428571446,16.373557378465907,64.0
0,4805,106,45.33018867924528,369.0,5.446837146702557,103.0,0.0,1.0,12.0,0.6470588235294118,0.0,6.840236686390533,16.47826086956522,743.0,31.0,0.49663526244952894,52.0,35.86078280619114,15.00968953713998,164.0
1,491,75,6.546666666666667,54.0,5.4605263157894735,13.0,0.0,0.0,2.0,0.8,0.0,7.375,19.25,76.0,3.0,0.7105263157894737,5.0,22.412000000000035,17.879347455551382,29.0
